Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
0	0	71	110	9				9962at7088.fasta
0	0	7	55	0				12021at7088.fasta
8	10	222	709	450	2.554954954954955	-1.554954954954955	0.05305248788947122	601at7088.fasta
0	4	63	151	123	0.0	1.0		3899at7088.fasta
0	1	165	639	197	0.0	1.0		664at7088.fasta
4	3	128	152	82	1.5833333333333333	-0.5833333333333333	0.7068492108533286	8643at7088.fasta
0	0	70	202	9				4752at7088.fasta
10	6	55	324	53	9.818181818181818	-8.818181818181818	2.7324425886248788e-05	1800at7088.fasta
0	1	105	142	0	0.0	1.0		7159at7088.fasta
7	38	232	1273	21	1.0107758620689653	-0.010775862068965303	1.0	57at7088.fasta
0	1	11	179	6	0.0	1.0		5643at7088.fasta
0	1	32	209	9	0.0	1.0		6007at7088.fasta
1	1	213	258	164	1.2112676056338028	-0.21126760563380276	1.0	7354at7088.fasta
0	0	85	195	7				5933at7088.fasta
0	5	304	470	41	0.0	1.0		761at7088.fasta
3	4	49	76	12	1.163265306122449	-0.16326530612244894	1.0	13395at7088.fasta
4	6	198	316	18	1.0639730639730638	-0.06397306397306379	1.0	2529at7088.fasta
3	1	167	102	4	1.8323353293413174	-0.8323353293413174	1.0	9458at7088.fasta
1	3	69	100	7	0.48309178743961356	0.5169082125603864	0.6480214516665368	8710at7088.fasta
22	28	174	513	40	2.3165024630541873	-1.3165024630541873	0.007192791921039115	1150at7088.fasta
6	4	57	283	69	7.447368421052632	-6.447368421052632	0.0031649657603811123	2614at7088.fasta
2	8	174	326	93	0.4683908045977011	0.5316091954022989	0.5058445424948097	1503at7088.fasta
0	2	155	339	17	0.0	1.0		3057at7088.fasta
0	5	118	107	16	0.0	1.0		6079at7088.fasta
1	1	83	203	7	2.4457831325301207	-1.4457831325301207	0.4989837398373984	6091at7088.fasta
0	0	52	161	48				8637at7088.fasta
1	7	48	250	79	0.744047619047619	0.25595238095238104	1.0	10348at7088.fasta
0	2	183	218	13	0.0	1.0		6208at7088.fasta
3	6	183	243	59	0.6639344262295082	0.33606557377049184	0.7384540427135751	1723at7088.fasta
9	1	123	451	17	33.0	-32.0	1.0009487720824536e-05	802at7088.fasta
0	2	109	344	196	0.0	1.0		4189at7088.fasta
3	5	45	115	8	1.5333333333333332	-0.5333333333333332	0.6899306030742178	9254at7088.fasta
0	1	48	241	21	0.0	1.0		3016at7088.fasta
0	0	0	37	106				11657at7088.fasta
0	3	36	114	2	0.0	1.0		7705at7088.fasta
1	9	44	190	10	0.4797979797979798	0.5202020202020202	0.6937540685047122	6180at7088.fasta
0	0	81	63	6				11161at7088.fasta
18	1	16	47	19	52.875	-51.875	5.461391575037703e-08	15126at7088.fasta
0	4	35	135	11	0.0	1.0		9881at7088.fasta
1	5	94	240	217	0.5106382978723405	0.4893617021276595	1.0	3774at7088.fasta
30	7	21	68	54	13.877551020408163	-12.877551020408163	3.9639889609320915e-09	9731at7088.fasta
0	0	48	173	157				4487at7088.fasta
0	1	76	96	10	0.0	1.0		8988at7088.fasta
1	4	540	733	86	0.33935185185185185	0.6606481481481481	0.4031657785412778	363at7088.fasta
2	7	123	116	247	0.2694541231126597	0.7305458768873403	0.10094096734192823	3278at7088.fasta
0	0	35	60	93				10583at7088.fasta
1	1	19	160	69	8.421052631578947	-7.421052631578947	0.2093308778391651	6051at7088.fasta
0	0	113	415	5				1291at7088.fasta
0	0	41	112	89				6846at7088.fasta
2	4	125	220	63	0.8799999999999999	0.1200000000000001	1.0	4451at7088.fasta
4	16	72	408	71	1.4166666666666665	-0.4166666666666665	0.5252634534408032	1436at7088.fasta
2	0	94	171	74				9282at7088.fasta
0	2	78	330	136	0.0	1.0		4610at7088.fasta
0	0	44	138	7				9791at7088.fasta
3	1	60	134	9	6.7	-5.7	0.09589395376197406	9960at7088.fasta
0	0	43	45	57				14406at7088.fasta
5	4	73	121	4	2.0719178082191783	-1.0719178082191783	0.30929526925574574	9345at7088.fasta
0	3	30	165	3	0.0	1.0		6936at7088.fasta
1	0	174	164	51				4085at7088.fasta
0	2	60	140	21	0.0	1.0		6502at7088.fasta
0	2	57	224	86	0.0	1.0		4174at7088.fasta
1	1	39	175	3	4.487179487179487	-3.4871794871794872	0.33677863910422046	6607at7088.fasta
2	0	271	1025	609				46at7088.fasta
0	0	384	301	14				1829at7088.fasta
0	2	52	83	38	0.0	1.0		12472at7088.fasta
0	0	48	60	8				13184at7088.fasta
1	1	29	75	1	2.586206896551724	-1.5862068965517242	0.4878706199460917	12492at7088.fasta
1	0	103	149	0				7041at7088.fasta
0	7	252	484	169	0.0	1.0		1010at7088.fasta
0	1	57	215	169	0.0	1.0		3926at7088.fasta
0	0	97	185	39				4202at7088.fasta
0	6	30	148	0	0.0	1.0		8819at7088.fasta
0	5	10	131	12	0.0	1.0		7356at7088.fasta
8	7	130	774	2307	6.804395604395604	-5.804395604395604	0.0005413014431266956	33at7088.fasta
2	3	174	359	3	1.375478927203065	-0.37547892720306497	0.6640466285274069	1145at7088.fasta
0	0	35	97	3				11533at7088.fasta
0	0	32	155	0				7682at7088.fasta
1	1	25	80	66	3.2	-2.2	0.4286721918532887	9004at7088.fasta
4	8	90	183	24	1.0166666666666666	-0.016666666666666607	1.0	6996at7088.fasta
4	7	102	155	34	0.8683473389355741	0.13165266106442586	1.0	4802at7088.fasta
0	0	53	154	36				5858at7088.fasta
0	0	10	54	2				12830at7088.fasta
0	1	38	138	2	0.0	1.0		8818at7088.fasta
1	2	215	481	43	1.1186046511627907	-0.11860465116279073	1.0	1612at7088.fasta
0	4	26	186	0	0.0	1.0		5762at7088.fasta
3	14	74	272	207	0.7876447876447876	0.21235521235521237	1.0	1075at7088.fasta
0	0	0	46	1				14536at7088.fasta
1	1	101	145	0	1.4356435643564358	-0.4356435643564358	1.0	6745at7088.fasta
0	0	252	440	35				806at7088.fasta
0	3	92	221	18	0.0	1.0		3359at7088.fasta
8	10	286	460	68	1.2867132867132869	-0.2867132867132869	0.6291000527506239	1519at7088.fasta
3	6	69	197	6	1.427536231884058	-0.4275362318840581	0.7011831377868083	5144at7088.fasta
0	0	9	60	0				13198at7088.fasta
0	0	47	75	6				11858at7088.fasta
113	40	168	509	1911	8.559077380952381	-7.559077380952381	2.313330127999932e-29	140at7088.fasta
7	0	59	205	51				5611at7088.fasta
3	3	168	219	39	1.3035714285714286	-0.3035714285714286	1.0	3818at7088.fasta
0	0	7	69	1				12073at7088.fasta
0	5	8	106	3	0.0	1.0		10789at7088.fasta
4	10	70	359	32	2.0514285714285716	-1.0514285714285716	0.2661668296554152	1928at7088.fasta
1	4	20	46	4	0.5750000000000001	0.42499999999999993	1.0	15050at7088.fasta
1	3	145	175	13	0.4022988505747126	0.5977011494252874	0.6300381517382835	5206at7088.fasta
1	9	56	303	11	0.6011904761904762	0.39880952380952384	1.0	3026at7088.fasta
0	3	146	95	2	0.0	1.0		11046at7088.fasta
0	0	85	79	5				13243at7088.fasta
3	5	61	103	136	1.0131147540983607	-0.013114754098360715	1.0	6066at7088.fasta
0	5	67	177	6	0.0	1.0		5648at7088.fasta
0	0	37	50	1				13586at7088.fasta
7	14	307	591	28	0.962540716612378	0.037459283387622055	1.0	662at7088.fasta
2	1	291	193	64	1.3264604810996563	-0.3264604810996563	1.0	6401at7088.fasta
1	8	67	161	54	0.3003731343283582	0.6996268656716418	0.45256754248388276	4090at7088.fasta
0	1	52	208	12	0.0	1.0		3160at7088.fasta
0	0	11	138	0				10186at7088.fasta
0	0	45	171	25				8190at7088.fasta
9	4	38	89	12	5.269736842105264	-4.269736842105264	0.010208588971504763	12900at7088.fasta
0	0	91	179	6				6798at7088.fasta
1	6	45	243	1	0.9	0.09999999999999998	1.0	4632at7088.fasta
4	0	151	385	14				1940at7088.fasta
0	0	7	57	120				11835at7088.fasta
0	0	25	58	3				14273at7088.fasta
5	7	67	94	29	1.002132196162047	-0.002132196162047073	1.0	11990at7088.fasta
3	2	100	198	46	2.9699999999999998	-1.9699999999999998	0.34129440261180266	6857at7088.fasta
7	27	1500	1600	141	0.2765432098765432	0.7234567901234568	0.0014942831351136012	105at7088.fasta
20	2	160	188	409	11.75	-10.75	2.8466303927766616e-05	4242at7088.fasta
0	0	59	153	51				6330at7088.fasta
0	0	65	152	0				5599at7088.fasta
0	1	64	52	33	0.0	1.0		13859at7088.fasta
4	1	18	172	47	38.22222222222222	-37.22222222222222	0.0005789726244797977	6302at7088.fasta
0	5	52	174	115	0.0	1.0		4891at7088.fasta
0	1	15	185	0	0.0	1.0		3779at7088.fasta
0	0	61	187	15				4681at7088.fasta
5	13	202	361	22	0.6873571972581874	0.31264280274181255	0.6198214419896684	1637at7088.fasta
1	0	74	153	26				8898at7088.fasta
0	0	91	169	282				1882at7088.fasta
26	28	641	517	328	0.7489413862268777	0.25105861377312233	0.32852574127311907	1318at7088.fasta
1	0	97	133	54				6646at7088.fasta
0	1	29	101	11	0.0	1.0		11563at7088.fasta
1	10	73	157	7	0.21506849315068494	0.784931506849315	0.18006072977472098	5975at7088.fasta
0	6	19	206	4	0.0	1.0		4810at7088.fasta
0	0	53	144	3				7627at7088.fasta
6	1	74	134	0	10.864864864864865	-9.864864864864865	0.011458709570490682	7048at7088.fasta
2	7	80	175	5	0.625	0.375	0.7249766731560627	7894at7088.fasta
5	15	169	341	0	0.6725838264299803	0.32741617357001973	0.6281314991845584	1601at7088.fasta
0	0	29	87	0				11548at7088.fasta
1	5	21	60	0	0.5714285714285715	0.4285714285714285	1.0	14740at7088.fasta
0	9	59	117	0	0.0	1.0		8984at7088.fasta
0	1	23	111	0	0.0	1.0		7357at7088.fasta
3	9	253	325	46	0.4281949934123847	0.5718050065876152	0.24690316176410565	7550at7088.fasta
0	2	24	135	25	0.0	1.0		6099at7088.fasta
0	0	133	518	387				994at7088.fasta
8	6	164	275	51	2.2357723577235773	-1.2357723577235773	0.1639460312701427	4837at7088.fasta
0	1	60	165	29	0.0	1.0		9472at7088.fasta
0	0	80	94	16				10255at7088.fasta
3	0	294	355	26				2435at7088.fasta
0	0	9	81	4				13004at7088.fasta
0	0	539	273	203				2935at7088.fasta
0	1	13	138	1	0.0	1.0		10916at7088.fasta
1	2	49	162	30	1.6530612244897958	-0.6530612244897958	0.5518563683281137	8081at7088.fasta
2	2	75	122	39	1.6266666666666667	-0.6266666666666667	0.6381796211571954	6893at7088.fasta
32	32	1385	1679	449	1.2122743682310468	-0.21227436823104684	0.44980223292439286	18at7088.fasta
1	1	243	256	24	1.0534979423868314	-0.053497942386831365	1.0	2338at7088.fasta
0	0	34	54	14				13782at7088.fasta
2	4	577	920	172	0.7972270363951474	0.20277296360485264	1.0	342at7088.fasta
0	1	27	188	49	0.0	1.0		8582at7088.fasta
4	2	97	100	25	2.061855670103093	-1.061855670103093	0.44492146786428277	8767at7088.fasta
6	3	187	624	766	6.67379679144385	-5.67379679144385	0.006986213427534446	123at7088.fasta
0	0	43	96	26				9631at7088.fasta
1	0	119	71	302				9759at7088.fasta
1	5	83	215	23	0.5180722891566265	0.4819277108433735	1.0	4298at7088.fasta
0	0	27	84	4				11256at7088.fasta
2	10	186	234	225	0.2516129032258065	0.7483870967741935	0.0761250436874231	2615at7088.fasta
0	0	51	70	32				12429at7088.fasta
0	0	90	256	0				3526at7088.fasta
1	1	88	108	6	1.2272727272727273	-0.2272727272727273	1.0	8013at7088.fasta
2	0	279	401	87				2126at7088.fasta
2	1	239	230	36	1.9246861924686192	-0.9246861924686192	1.0	6906at7088.fasta
0	3	36	214	415	0.0	1.0		2139at7088.fasta
8	4	9	92	1	20.444444444444443	-19.444444444444443	1.7063032153862352e-05	10347at7088.fasta
0	0	36	128	3				10827at7088.fasta
0	0	20	95	38				12036at7088.fasta
2	0	128	141	101				14592at7088.fasta
1	11	161	851	112	0.4805194805194805	0.5194805194805194	0.7030390909322706	248at7088.fasta
0	3	22	174	2	0.0	1.0		9047at7088.fasta
3	4	43	128	45	2.2325581395348837	-1.2325581395348837	0.37672796893532845	9918at7088.fasta
0	1	29	151	7	0.0	1.0		7952at7088.fasta
19	7	58	223	35	10.435960591133007	-9.435960591133007	8.887499004105298e-08	3218at7088.fasta
0	2	24	98	0	0.0	1.0		8628at7088.fasta
0	0	94	132	25				9211at7088.fasta
1	9	117	207	32	0.19658119658119658	0.8034188034188035	0.10510013406091265	3110at7088.fasta
1	6	16	120	4	1.25	-0.25	0.5960312060172815	10171at7088.fasta
2	1	119	217	38	3.647058823529412	-2.647058823529412	0.2906697324870733	8177at7088.fasta
3	5	73	155	38	1.273972602739726	-0.273972602739726	0.7146695620018539	6241at7088.fasta
2	8	43	123	13	0.7151162790697674	0.2848837209302326	1.0	9131at7088.fasta
0	1	692	417	286	0.0	1.0		1212at7088.fasta
2	5	18	99	1	2.2	-1.2000000000000002	0.3146348001879819	8842at7088.fasta
0	0	110	142	9				6477at7088.fasta
5	15	108	215	47	0.6635802469135802	0.3364197530864198	0.624558971011423	4880at7088.fasta
1	0	22	129	1				10738at7088.fasta
0	1	39	116	5	0.0	1.0		9419at7088.fasta
1	0	62	227	108				3066at7088.fasta
1	11	66	306	3	0.4214876033057851	0.578512396694215	0.7001489384996946	2329at7088.fasta
0	0	103	226	317				1900at7088.fasta
9	24	179	778	216	1.6298882681564246	-0.6298882681564246	0.2558489849618366	338at7088.fasta
0	1	13	32	15	0.0	1.0		15464at7088.fasta
0	0	29	29	14				16112at7088.fasta
1	13	110	352	4	0.24615384615384617	0.7538461538461538	0.2052618587904439	1223at7088.fasta
8	2	85	391	181	18.400000000000002	-17.400000000000002	4.4598001820309524e-05	1362at7088.fasta
3	2	115	111	4	1.4478260869565216	-0.4478260869565216	1.0	7670at7088.fasta
3	1	493	262	329	1.594320486815416	-0.5943204868154159	1.0	5114at7088.fasta
0	2	138	124	198	0.0	1.0		10960at7088.fasta
2	3	61	178	6	1.9453551912568305	-0.9453551912568305	0.6060011838990234	4789at7088.fasta
1	0	36	170	3				8620at7088.fasta
0	0	50	199	63				6143at7088.fasta
0	3	45	144	44	0.0	1.0		6109at7088.fasta
3	15	123	399	62	0.6487804878048781	0.35121951219512193	0.7765751565153532	1958at7088.fasta
0	1	212	268	285	0.0	1.0		1738at7088.fasta
0	0	14	111	304				9867at7088.fasta
1	1	28	182	3	6.5	-5.5	0.2554323526781722	6085at7088.fasta
0	1	474	473	236	0.0	1.0		5250at7088.fasta
9	3	106	91	13	2.5754716981132075	-1.5754716981132075	0.2322434939261897	7668at7088.fasta
0	0	92	93	4				9436at7088.fasta
0	0	74	43	3				13941at7088.fasta
0	1	40	101	2	0.0	1.0		11258at7088.fasta
0	1	72	204	39	0.0	1.0		9374at7088.fasta
0	0	129	173	59				13596at7088.fasta
0	0	50	101	3				11967at7088.fasta
0	0	90	130	22				8236at7088.fasta
0	0	75	170	9				6571at7088.fasta
2	7	103	173	45	0.4798890429958391	0.5201109570041609	0.49294788098210185	4989at7088.fasta
7	14	30	128	0	2.1333333333333333	-1.1333333333333333	0.15138527926134066	9198at7088.fasta
2	2	82	109	1	1.3292682926829267	-0.3292682926829267	1.0	8217at7088.fasta
1	1	42	187	775	4.4523809523809526	-3.4523809523809526	0.33830227743271213	5004at7088.fasta
9	13	228	302	11	0.917004048582996	0.082995951417004	1.0	1392at7088.fasta
10	12	387	437	38	0.9409991386735573	0.059000861326442666	1.0	1108at7088.fasta
0	0	37	114	10				9503at7088.fasta
0	3	132	264	3	0.0	1.0		3114at7088.fasta
0	0	440	296	390				1372at7088.fasta
0	1	98	149	10	0.0	1.0		10480at7088.fasta
1	1	106	127	2	1.1981132075471699	-0.19811320754716988	1.0	7058at7088.fasta
0	2	67	100	11	0.0	1.0		7933at7088.fasta
0	0	52	79	38				14138at7088.fasta
0	0	39	202	3				8384at7088.fasta
8	5	231	390	51	2.7012987012987013	-1.7012987012987013	0.08652185476595275	818at7088.fasta
1	4	70	114	52	0.40714285714285714	0.5928571428571429	0.6518741167293793	7561at7088.fasta
0	0	3	57	2				14139at7088.fasta
0	0	2	34	0				13943at7088.fasta
0	0	81	121	58				7723at7088.fasta
0	1	39	125	14	0.0	1.0		10707at7088.fasta
0	0	63	279	179				1592at7088.fasta
0	1	240	571	63	0.0	1.0		1152at7088.fasta
0	0	17	146	0				6616at7088.fasta
0	10	36	312	1	0.0	1.0		1931at7088.fasta
0	4	102	210	18	0.0	1.0		3025at7088.fasta
0	7	31	164	99	0.0	1.0		6655at7088.fasta
6	2	166	555	783	10.03012048192771	-9.03012048192771	0.0029154470686311605	628at7088.fasta
0	11	59	303	3	0.0	1.0		2930at7088.fasta
2	3	114	359	47	2.0994152046783627	-1.0994152046783627	0.5991189422256985	1451at7088.fasta
0	0	153	366	14				2261at7088.fasta
1	2	103	244	10	1.1844660194174756	-0.18446601941747565	1.0	3442at7088.fasta
0	5	107	482	95	0.0	1.0		897at7088.fasta
0	0	36	49	6				13020at7088.fasta
1	0	28	111	14				9904at7088.fasta
1	4	32	224	21	1.75	-0.75	0.4941366321082309	3071at7088.fasta
4	3	77	104	29	1.8008658008658007	-0.8008658008658007	0.4665010645077008	8477at7088.fasta
99	14	205	452	168	15.59163763066202	-14.59163763066202	1.976654191535073e-30	1735at7088.fasta
0	0	36	99	17				10374at7088.fasta
0	0	122	87	15				12731at7088.fasta
13	13	324	227	115	0.7006172839506173	0.2993827160493827	0.41826511652712706	4795at7088.fasta
0	0	24	67	32				11437at7088.fasta
3	6	96	578	867	3.010416666666667	-2.010416666666667	0.12893874875708566	160at7088.fasta
0	5	93	216	28	0.0	1.0		6433at7088.fasta
2	5	415	849	80	0.8183132530120483	0.18168674698795173	1.0	207at7088.fasta
1	1	136	154	36	1.1323529411764706	-0.13235294117647056	1.0	5723at7088.fasta
0	0	38	91	326				5606at7088.fasta
1	0	54	193	90				15779at7088.fasta
0	2	56	188	9	0.0	1.0		6156at7088.fasta
5	4	19	134	25	8.81578947368421	-7.815789473684211	0.004001150839152993	7324at7088.fasta
10	11	24	131	53	4.962121212121212	-3.962121212121212	0.0015652638736998127	10292at7088.fasta
3	2	168	582	8	5.196428571428572	-4.196428571428572	0.07961890279438619	417at7088.fasta
0	0	5	91	56				10666at7088.fasta
1	0	55	151	37				9535at7088.fasta
0	2	117	332	75	0.0	1.0		1745at7088.fasta
0	0	15	77	34				11956at7088.fasta
0	0	49	62	21				11812at7088.fasta
0	0	21	116	1				9730at7088.fasta
0	0	16	73	0				10096at7088.fasta
1	1	121	62	16	0.512396694214876	0.487603305785124	1.0	15003at7088.fasta
29	6	106	438	253	19.971698113207548	-18.971698113207548	1.711679489532017e-14	1307at7088.fasta
2	2	22	47	15	2.1363636363636362	-1.1363636363636362	0.593748794134671	13501at7088.fasta
1	0	67	38	20				14783at7088.fasta
0	2	26	272	22	0.0	1.0		2891at7088.fasta
0	1	94	112	65	0.0	1.0		6374at7088.fasta
7	13	132	369	213	1.5052447552447552	-0.5052447552447552	0.43960498008843907	1551at7088.fasta
3	3	189	221	67	1.1693121693121693	-0.1693121693121693	1.0	9127at7088.fasta
0	0	31	54	5				9409at7088.fasta
1	8	178	355	57	0.24929775280898878	0.7507022471910112	0.28350598173772146	2548at7088.fasta
2	2	67	72	75	1.0746268656716418	-0.07462686567164178	1.0	14094at7088.fasta
1	2	128	274	23	1.0703125	-0.0703125	1.0	10692at7088.fasta
0	0	22	103	13				8394at7088.fasta
1	0	346	602	35				408at7088.fasta
0	0	157	132	14				7204at7088.fasta
13	5	72	61	30	2.202777777777778	-1.202777777777778	0.2060307288039548	14194at7088.fasta
0	1	15	47	2	0.0	1.0		14456at7088.fasta
1	4	120	523	493	1.0895833333333333	-0.08958333333333335	1.0	259at7088.fasta
0	1	177	360	37	0.0	1.0		1347at7088.fasta
0	0	30	72	2				10316at7088.fasta
0	0	3	87	15				12223at7088.fasta
0	7	37	217	1	0.0	1.0		5891at7088.fasta
0	0	92	105	6				11059at7088.fasta
11	21	466	524	300	0.5890047005926835	0.4109952994073165	0.20719118381574675	1731at7088.fasta
11	16	173	423	107	1.6809971098265897	-0.6809971098265897	0.19986071711822648	1608at7088.fasta
0	0	43	77	0				13347at7088.fasta
6	38	202	655	73	0.5119854090672226	0.48801459093277744	0.14464184750981918	938at7088.fasta
2	7	46	145	64	0.9006211180124223	0.09937888198757772	1.0	6645at7088.fasta
6	11	196	398	24	1.1076066790352503	-0.10760667903525034	0.79981704631058	4243at7088.fasta
0	0	18	47	2				14167at7088.fasta
2	12	92	587	45	1.0634057971014492	-0.06340579710144922	1.0	437at7088.fasta
0	0	109	300	17				4198at7088.fasta
1	3	65	196	5	1.005128205128205	-0.00512820512820511	1.0	7097at7088.fasta
0	0	285	312	150				1136at7088.fasta
10	1	135	336	254	24.88888888888889	-23.88888888888889	3.951987504676107e-05	3372at7088.fasta
0	0	154	356	122				1167at7088.fasta
0	0	37	77	3				11699at7088.fasta
0	0	170	178	49				6744at7088.fasta
0	1	22	155	1	0.0	1.0		8849at7088.fasta
1	5	78	199	7	0.5102564102564103	0.48974358974358967	1.0	3825at7088.fasta
2	0	425	775	34				281at7088.fasta
0	0	81	242	14				5885at7088.fasta
8	11	78	162	24	1.5104895104895106	-0.5104895104895106	0.449885514680466	5844at7088.fasta
0	0	60	127	18				7815at7088.fasta
0	0	74	75	13				9981at7088.fasta
0	0	47	52	1				14009at7088.fasta
0	1	7	26	1	0.0	1.0		15737at7088.fasta
7	23	649	2119	239	0.9937026864071817	0.0062973135928182655	1.0	43at7088.fasta
2	2	67	124	27	1.8507462686567164	-0.8507462686567164	0.6154822022163511	8553at7088.fasta
2	15	149	247	15	0.2210290827740492	0.7789709172259508	0.03757281717659142	2746at7088.fasta
0	0	2	64	0				13829at7088.fasta
4	0	33	153	110				5355at7088.fasta
0	0	87	106	29				8521at7088.fasta
0	0	32	26	26				14944at7088.fasta
0	0	53	77	133				9316at7088.fasta
0	0	78	55	20				11302at7088.fasta
2	0	254	706	49				315at7088.fasta
0	3	36	42	3	0.0	1.0		14449at7088.fasta
1	0	61	248	194				2409at7088.fasta
0	0	9	89	0				10536at7088.fasta
1	2	64	366	7	2.859375	-1.859375	0.38687919257302456	1432at7088.fasta
1	0	53	106	1				8777at7088.fasta
1	1	168	161	62	0.9583333333333334	0.04166666666666663	1.0	7918at7088.fasta
4	4	202	344	66	1.702970297029703	-0.7029702970297029	0.47790093726728267	2313at7088.fasta
0	0	25	72	76				11575at7088.fasta
0	0	123	107	8				7857at7088.fasta
0	6	67	455	155	0.0	1.0		826at7088.fasta
0	3	11	54	0	0.0	1.0		14372at7088.fasta
0	5	46	140	2	0.0	1.0		5820at7088.fasta
0	0	35	101	28				12093at7088.fasta
1	1	41	56	6	1.3658536585365855	-0.36585365853658547	1.0	13305at7088.fasta
0	3	137	402	93	0.0	1.0		690at7088.fasta
0	0	10	94	0				11288at7088.fasta
0	0	84	211	49				2440at7088.fasta
4	3	132	147	24	1.4848484848484849	-0.48484848484848486	0.711946624417598	6598at7088.fasta
0	0	29	115	34				9224at7088.fasta
3	2	82	252	23	4.609756097560975	-3.6097560975609753	0.10272418140907028	4173at7088.fasta
0	0	174	245	35				2459at7088.fasta
1	1	122	282	7	2.3114754098360657	-1.3114754098360657	0.5146506112023354	4688at7088.fasta
0	7	52	224	0	0.0	1.0		4110at7088.fasta
0	0	55	90	2				14327at7088.fasta
0	0	35	104	10				11571at7088.fasta
0	2	45	101	2	0.0	1.0		9511at7088.fasta
7	8	116	182	34	1.372844827586207	-0.3728448275862071	0.5940146184040689	5313at7088.fasta
0	0	48	43	11				15552at7088.fasta
1	1	103	159	21	1.5436893203883495	-0.5436893203883495	1.0	7506at7088.fasta
4	11	111	184	13	0.6027846027846028	0.3972153972153972	0.5848911118175761	5256at7088.fasta
0	0	141	412	27				1437at7088.fasta
1	6	95	219	18	0.38421052631578945	0.6157894736842106	0.6788077421653536	4165at7088.fasta
0	0	64	98	6				10542at7088.fasta
4	3	101	313	228	4.132013201320132	-3.132013201320132	0.06835857657182613	1956at7088.fasta
1	2	37	137	7	1.8513513513513513	-0.8513513513513513	0.5179517939687431	10513at7088.fasta
0	0	24	49	4				14101at7088.fasta
0	0	60	129	9				9169at7088.fasta
0	5	32	184	53	0.0	1.0		6033at7088.fasta
6	11	121	175	48	0.7888805409466566	0.2111194590533434	0.8011576364678936	5203at7088.fasta
0	0	190	194	23				2137at7088.fasta
3	0	341	283	14				1598at7088.fasta
1	1	110	236	2	2.1454545454545455	-1.1454545454545455	0.5368180463082579	2917at7088.fasta
0	0	34	105	6				10318at7088.fasta
2	1	62	204	225	6.580645161290323	-5.580645161290323	0.1418113060278159	3197at7088.fasta
6	3	105	167	19	3.180952380952381	-2.180952380952381	0.16174194885974202	6900at7088.fasta
4	14	145	636	40	1.2532019704433497	-0.2532019704433497	0.7582270896164289	1595at7088.fasta
0	0	91	68	40				11365at7088.fasta
0	0	54	98	8				10174at7088.fasta
13	19	82	394	65	3.287548138639281	-2.287548138639281	0.0034482221659649474	1468at7088.fasta
0	0	97	137	24				8638at7088.fasta
0	0	12	258	8				1607at7088.fasta
0	3	32	88	29	0.0	1.0		11338at7088.fasta
0	3	139	402	39	0.0	1.0		2073at7088.fasta
0	6	19	106	80	0.0	1.0		8356at7088.fasta
0	1	2	84	0	0.0	1.0		11215at7088.fasta
0	0	54	181	0				4811at7088.fasta
0	5	39	206	32	0.0	1.0		6181at7088.fasta
0	1	99	224	157	0.0	1.0		13478at7088.fasta
0	3	7	47	0	0.0	1.0		15016at7088.fasta
0	0	173	258	82				4492at7088.fasta
1	2	38	148	28	1.9473684210526316	-0.9473684210526316	0.5021735322110792	6101at7088.fasta
0	0	60	112	5				10024at7088.fasta
0	0	37	206	125				3424at7088.fasta
0	0	25	92	0				10335at7088.fasta
1	4	97	309	11	0.7963917525773196	0.20360824742268036	1.0	4025at7088.fasta
0	0	54	152	5				7416at7088.fasta
1	4	105	210	17	0.5	0.5	1.0	4235at7088.fasta
0	0	39	68	8				12505at7088.fasta
7	9	119	379	175	2.477124183006536	-1.477124183006536	0.07974910684700391	2371at7088.fasta
3	10	131	231	74	0.5290076335877862	0.47099236641221376	0.3936780452749865	8886at7088.fasta
1	1	106	130	2	1.2264150943396226	-0.2264150943396226	1.0	7501at7088.fasta
0	0	19	355	1				1259at7088.fasta
0	0	13	65	5				13213at7088.fasta
0	0	80	144	37				10068at7088.fasta
4	2	107	368	87	6.878504672897196	-5.878504672897196	0.027505534707971572	2864at7088.fasta
1	2	84	220	40	1.3095238095238095	-0.30952380952380953	1.0	9125at7088.fasta
0	0	15	20	8				16115at7088.fasta
1	0	163	245	56				4969at7088.fasta
21	26	495	1021	111	1.665967365967366	-0.6659673659673659	0.11395781717317541	51at7088.fasta
6	16	121	201	49	0.6229338842975206	0.3770661157024794	0.37155686586815523	5026at7088.fasta
0	0	20	85	2				12023at7088.fasta
0	6	62	291	14	0.0	1.0		3829at7088.fasta
0	0	35	46	3				14940at7088.fasta
1	1	83	303	1	3.6506024096385543	-2.6506024096385543	0.3865579797011108	2051at7088.fasta
7	14	107	284	134	1.3271028037383177	-0.3271028037383177	0.6171011134291473	1350at7088.fasta
0	0	72	150	18				6207at7088.fasta
0	0	70	130	37				9099at7088.fasta
0	0	212	256	800				901at7088.fasta
38	22	18	43	0	4.126262626262626	-3.1262626262626263	0.00025112582810552257	14313at7088.fasta
0	1	43	167	4	0.0	1.0		5671at7088.fasta
14	10	560	429	58	1.0725	-0.07250000000000001	1.0	1197at7088.fasta
0	1	53	73	2	0.0	1.0		12364at7088.fasta
3	15	90	250	184	0.5555555555555556	0.4444444444444444	0.4237418864255818	2456at7088.fasta
25	30	701	530	102	0.6300523062291964	0.3699476937708036	0.09704783444699039	2072at7088.fasta
